@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"@loregar: @papelpiz: conce con agua en varias partes y la luz ya está llegand liquid water binary_compound material ingredient chemical_compound chemical_substance thing part electromagnetic_radiation light actinic_radiation","5","1","0","78","14","0","1"
"rt @copano: urgente rt a to2: se necesitan 5000 voluntarios en conce para repartición de ayuda. reunirse en mall plaza el trebol (vía @e ... pressing necessitate military_personnel volunteer title provincial_capital Concepción commune_of_Chile town Chile Una_città City New_York_City distribution sharing activity assistance get_together mercantile_establishment shopping_mall Commercial_building building park company Mall_Plaza square piazza word flora clover herb first_description_(of_a_taxon) taxon artifact track Structure","10","3","1","142","26","0","1"
"@eluniversal - víctimas en chile suman 711 mientras continúan fuertes réplicas  http://tinyurl.com/ybxahoe kill sacrifice God object South_American_country Chile nation country calculate add speak go_on strong tremor aftershock earthquake","3","3","0","109","17","0","1"
"@cristian_pg bro conoces gente en bulnes? hay una familia q me piden ubicar: oscar sepulveda-margarita oyarzun... meet group people social_group City Bulnes_(Chile) commune_of_Chile exist social_group family clan person people request ask accolade Academy_Award trophy film_award","5","6","2","113","17","0","1"
"rt @je_nna: embajadas chilenas están recibiendo chilenos y contactan fliares directamente a sus hogares o centros de refugio #terremotochile Chilean acquire receive South_American Chilean communicate contact directly niche fireplace device Bauteil_(Technik) oven Structure city_district downtown neighbourhood terminology structure shelter architectural_engineering building","9","2","0","141","20","1","1"
"#rptw necesito información de cristian muñoz y familia de curanilahue.muertos heridos sin h2 be want knowledge information concept identifier sequence social_group family clan person people damage wound injury relational_database_management_system H2_(DBMS)","6","3","0","94","16","1","1"
"chilenos se vuelcan a supermercados y estaciones de servicio tras terremoto http://myloc.me/4giya South_American Chilean reorient tip grocery_store supermarket food trade marketing Surface Teilen retail facility station service_station filling_station vehicle diesel_fuel fuel petroleum building work service good geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","5","1","1","97","15","0","1"
"rt @sophiabliu: #chile utilizar un hashtag principal por tweet: #estoybien #estasbien #necesita #ofrece ú #tiene #abierto (cont) http:// ... capsicum cayenne_pepper spice taxon fruit Common_name vine use word hashtag phrase major demand want give offer hold open communications_protocol HTTP Application_layer","12","4","0","141","17","7","1"
"hola somos de iquique necesitamos saber de la ciudad de cauquenes no muestran nada en las noticias.... porfa be be want know settlement City settlement support prove Radio_format All-news_radio","4","4","1","108","18","0","1"
"rt @victor__moreira: @copano urgente: dicen en radio biobio que no paren por chillan a llevar gente ya q los reos q se escaparon esta bu ... pressing utter say broadcasting radio Wireless Mediu_(arte_și_cultură) transmission radio Radio_Bío-Bío sound chirk displace carry song Gente family Reo taxon avoid get_off","7","4","3","140","25","0","1"
"@ivanvalenzuela ¿como ayudar?-http://ayudarchile.blogspot.com/- favor difundir! compilacion d los medios que existen hasta ahora para ayudar support aid benignity favor air broadcast program compiler programming_tool instrumentality medium tool entity computer_memory channel exist now support aid","3","5","2","141","19","0","1"
"red d carreteras concesionadas funcionó como los puentes: toda en el suelo.nuevo gobierno deberá supervisar q reconstrucción sea profesional way road highway state_highway constructed_structure function structure bridge Structure state_highway architectural_structure social_control governance policy political_organisation System institution be owe survey overlook reconstruction rebuilding comprise professional","5","2","1","143","21","0","1"
"rt @leoprieto: desde anoche a las 3 am ya está arriba la versión más completa de #chileayuda. el equipo no para! - http://chileayuda.com last_night arrive type variant absolute social_unit team organization group","7","0","0","139","26","1","1"
"#internetnecesario rt @ac_scl se recogió el mar en algarrobo informa radio bio bio!! // precaucion ante tsunami @drpisanty sismologicos wrld touch pick_up body_of_water sea ocean System tree locust inform advise broadcasting radio Wireless Mediu_(arte_și_cultură) transmission disaster tsunami wave natural_disaster","9","3","2","141","19","1","1"
"terremoto en chile modificó el eje de la tierra http://bit.ly/bwz6ww t________t geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography disaster 2010_Cauquenes_earthquake tsunami Chile earthquake history South_American_country Chile nation country change modify shaft axle driveshaft","6","1","0","80","14","0","1"
"@copano la iglesia sólo recolectará fideo house_of_God church building Structure Place_of_worship just collect pasta noodle staple_food","2","1","0","43","7","0","1"
"daños por sismo podrían alcanzar los 30 mil millones de dólares cost price quantity be_able_to fetch large_integer million composite_number integer dollar United_States_dollar reserve_currency currency","4","1","0","66","14","0","1"
"ya puesss.....canales de informacion necesitamos informacion de las comunas al otro lado del biobio waterway canal stream waterway architectural_structure channel knowledge information concept identifier sequence demand want knowledge information concept identifier sequence France commune administrative_division Administrative_divisions_of_France collectivité_territoriale municipality organization part side","6","1","0","99","15","0","1"
"rt @ejercito_chile: recuerden que también estamos en fb con toda la información necesaria http://is.gd/9y4nv recall knowledge information concept identifier sequence necessary","4","3","0","110","19","0","1"
"rt @tvn24h: dichato: hay 3 albergues en #dichato. necesitan frazadas y alimentos básicos. 'hay 12 fallecidos' carabineros de #dichato be housing hostel hotel architectural_structure be want solid food object body food staple_food basic be police Cos_de_carrabiners_de_costes_i_fronteres","9","1","0","134","20","2","1"
"rt @el_pais: un fuerte terremoto de 8.8 de magnitud causa al menos 64 muertos en chile: un terremoto de 8.8 grados en la escala... http: ... loud geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography property magnitude mathematics create less dead slain South_American_country Chile nation country geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography accolade academic_degree qualification diploma criterion graduated_table","10","0","0","140","27","0","1"
"@soledadonetto en curico dieron el agua y esta intomabl liquid water binary_compound material ingredient chemical_compound chemical_substance","2","2","0","55","9","0","1"
"rt @radutzan: rt @stark: #terremotochile: oficial: todos los telÉfonos pÚblicos @movistarchil military_personnel officer official military_rank Member_of_parliament electronic_equipment telephone medium device set peripheral telephone pay-phone calling_card public","6","1","0","95","13","1","1"
"rt: @osvaldo_: rt @enanin metro valparaíso suspendido hasta el dìa 15 de marzo http://goo.gl/lfhr public_transit rapid_transit means_of_transport rapid_transit Subterranea_(geography) subway Transport_network rapid_transit Valparaíso_Metro break break_up month March Gregorian_calendar_month","8","1","0","99","19","0","1"
"rt @cristianarcos: se confirma totalmente que encontraron el cadaver de juan pablo mitjans. fuerza a sus amigos y familia.// que pena!! support completely encounter body cadaver death human_anatomy guitar body human_body missionary Paul_the_Apostle Apostle saint human physical_phenomenon force physical_quantity person friend social_group family clan person people social_control punishment justice Imposition","6","2","1","135","21","0","1"
"rt @pajarilio: @tele13online urgente en constitucion apareció cristian beas lopez de 16 aÑos. es discapacitado y esta solo en esa ciudad ... pressing principle constitution law law Legal_transaction System calque appear assimilator student enrollee person be lonely settlement City settlement","7","4","0","142","22","0","1"
"acabo de  hablar telefónicamente con cristobal jeldez #encontrada #terremotochile está en puerto saavedra en albergue ayuda para esa zona rt consume exhaust communicate speak sight detect ship harbor port tanker building hotel house architectural_structure trade tourism support aid structure area name","9","2","0","142","21","2","1"
