@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"rt @jumastorga: non vi è alcun allarme tsunami in nessuna area del Cile. negazione totale e categorica dell&#39;esercito e della difesa","5","4","2","136","22","0","1"
"@ tvn24h tremava nella compagnia mineraria cerro colorad","2","2","0","56","7","0","1"
"rt @ abgl_84: @ayudachile Venezuelani che hanno bisogno di contattare i parenti a Santiago e hanno un numero di telefono locale per comunicare ...","8","4","2","146","22","0","1"
"rt @carlosbunkers: #constitucion è apparso cristian beas lopez 16 anni. è disabilitato e cerca solo i parenti per retweet porfa !! # ...","7","8","1","138","18","2","1"
"rt @mega_cl: una storia caratterizzata da forti terremoti e scosse scioccanti http://www.mega.cl/megagaleria/videos/videos.aspx?idvideo= ...","7","2","1","140","20","0","1"
"@bihotita per quello che leggo nel mercurio sarà mesi prima dell&#39;infra. e gli edifici caduti sono di nuovo in piedi in alcuni punti.","5","5","2","137","25","0","1"
"#terremotochile la florida riceve aiuto dal cibo e dall&#39;abbigliamento nella parrocchia sn fco. da borj","6","2","0","106","17","1","1"
"rt @jgmfuentes: #buscapersons alberto leyton setola che vive in curicó ... qualsiasi informazione che avverta. siamo tutti i tuoi amici qui a sant ...","5","4","3","151","22","1","1"
"Dobbiamo conoscere la famiglia muñoz nella concezione #rptw","2","2","0","60","9","1","1"
"rt @diegolarrain: @copano notabile sodimac. lancia la campagna brick 1 + 1. uno compra un mattone che ha messo con un altro","4","4","4","123","21","0","1"
"rt @biobio: rt @gersonguzmand abbiamo urgentemente bisogno dell&#39;esercito nelle strade dei grandi concetti","4","1","2","109","15","0","1"
"Sai qualcosa sull&#39;area di San Pedro nella concezione? Non so nulla dei miei nonni! per favore! (#moteconhuesillo live at http://ustre.am/cug7)","7","3","2","146","25","0","1"
"non ci sono saccheggi nel centro di Santiago ... leggendo http://tele13.13.cl/noticias/nacional/13627.htm","3","2","2","105","17","0","1"
"rt @mgsubercaseaux: le scuole danneggiate rimangono; non iniziano le lezioni on8. salvador sanfuente","2","3","2","100","13","0","1"
"@twiterillo: ora: saccheggi nel comune della stazione centrale nel settore dei meiggs - i carabineros arrivano (via #teletarde) #terremotochile","7","4","0","143","18","2","1"
"abbiamo anche un articolo su wikipedia http://es.wikipedia.org/wiki/terremoto_de_chile_de_2010","3","1","0","94","12","0","1"
"Sono stato in grado di comunicare con Daniela e la sua Fia. Grazie mille per tutto !!!","3","2","1","86","16","0","1"
"rt @talcualdigital: il terremoto cileno ha cambiato l&#39;asse della terra e accorciato il","2","4","1","90","15","0","1"
"@ ejercito_chile informa la famiglia del concep. via rete Orde del tenente Merino sarebbero venute a saccheggiare case in cerca di cibo","8","5","0","135","21","0","1"
"foto di talcahuano dopo il terremoto http://twitpic.com/photos/j4n00b. grazie a @ j4n00b","4","3","0","88","14","0","1"
"urgente in costituzione è apparso Cristian Beas Lopez di 16 anni. è disabile ed è solo in quella città alla ricerca di parenti di tutto il Cile.","9","4","0","148","24","0","1"
"dove stanno ricevendo cibo e vestiti aiutano qui a Santiago (#moteconhuesillo live su http://ustre.am/cug7)","5","4","0","107","17","0","1"
"terremoto nel Cile | foto in alta definizione - uno speciale da emol.com: http://bit.ly/cwasjm via @addthis molto buono","8","2","0","119","20","0","1"
"rt @tini: rt @sopitas: tutte le chiamate effettuate in Cile dalle linee telmex saranno gratuite fino al prossimo 7 marzo ...","6","3","1","124","20","0","1"
"un altro fatto utile: sebbene il sito di www.carabineros.cl sia inattivo","3","0","0","72","13","0","1"
"@fernandopaulsin costituzione urgente apparso ivan lara di 8 anni. è solo in quella città ... alla ricerca di parenti in tutto il Cile","7","3","0","136","21","0","1"
"rt @falfero: @cruzrojainforma mappa per aiutare e donare il sangue http://bit.ly/ceope5","3","2","1","87","14","0","1"
"@fayerwayer abbiamo bisogno di laureati in medicina come volontari a santiago ... contact andrés iriondo 08 129 75 34","5","4","0","118","19","0","1"
"@claudialuac domani alle 11.30 i donatori si incontreranno di fronte al pam alameda per andare alla posta centrale.","4","4","1","115","19","0","1"
"rt @don_nadie: stiamo riuscendo a rendere il nostro spettacolo il 12 marzo un beneficio per le vittime","4","2","1","102","17","0","1"
"@muchogustomega è appena arrivata l&#39;energia elettrica alla confraternita del villaggio di San Bernardo","4","3","0","107","14","0","1"
"rt @ayudachile: rt @jab_ito: Sto cercando qualsiasi informazione su nicolas rodrigues e carmen paz abarc","3","2","2","104","15","0","1"
"piano di vigna luce parziale ma non acqua.alta parte di miraflores c / n luce e acqua. valpo: jail hill e florida ok. #terremoto #terremoto chile","12","4","0","145","26","2","1"
"@ gabymari21 per dirti che i supermercati li hanno aperti pa q persone prenderanno cibo rt a #terremotochile stanno saccheggiando","5","6","2","129","19","1","1"
"@copano porfa avverte che oggi in copiapo ci incontriamo in piazza per vedere i modi per aiutare","3","5","1","96","17","0","1"
"@luchhin road to santa cruz: solo l&#39;accesso di veicoli piccoli e leggeri","3","1","0","76","14","0","1"
"rt @cooperativa: rt @ alexanderoryan: aiuto per coloro che hanno bisogno di valutare le loro case da #terremotochile: http://bit.ly/auccnr por fa ...","5","2","4","149","23","1","1"
"Sono sotto shock ... Non so nulla dei miei cugini .. Non so nulla dei miei parenti di cauquenes .. questo è orribile","4","4","3","117","19","0","1"
"#terremotochile nel concepimento inizia ad aggredire le auto che vanno con l&#39;aiuto","3","4","1","86","14","1","1"
"dati sul terremoto in Cile. http://nyti.ms/ackfhy","3","0","0","49","9","0","1"
"rt @ marialicia25: il corpo trovato in llo lleo non corrisponde al figlio di edo mitjans retweet queste informazioni","7","2","1","116","18","0","1"
"18 reg. Defunto","1","0","0","15","3","0","1"
"teleton per il Cile !! questo venerdì! http://bit.ly/9rvnok","4","0","0","60","10","0","1"
"@sebastianpinera chiede alle immagini radar di cooperazione internazionale (ue e usa) dei loro satelliti per rilevare i cambiamenti nel terreno.","10","2","0","144","20","0","1"
"rt @eluniversal: governo del Cile conferma 78 morti http://bit.ly/ayb2qh #terremotochile","4","3","1","88","13","1","1"
"rt @pestix: @tvn_mauricio i residenti della Svizzera invieranno un contenitore con l&#39;aiuto per il popolo del Cile","7","2","1","117","19","0","1"
"rt @natalia_sanchez: per favore rt questo indirizzo per aiutare a trovare persone in Cile !!! http://www.tconnections.net/chile","4","3","3","127","19","0","1"
"rt @_gyermo: immagini aeree della devastazione in Cile http://is.gd/9ogqn","4","1","1","73","12","0","1"
"40 minuti per il coprifuoco in conce e alrrededores ... # temblor #chile","5","0","0","72","11","2","1"
"migliaia di litri di vino versato nel Cile. perso in milioni di dollari","6","2","0","71","13","0","1"
"rt @marcosexequiel: @fernandopaulsen @copano @rafagaray @tvn_monicar Sono nel centro maciver / Augustinians non ci sono eccessi ..","4","6","2","130","15","0","1"
"rt @ nikkao666: in chiguayante e talca diverse persone stanno saccheggiando case private 4:41 via radio @biobio #chile #terremo ...","5","4","0","131","19","2","1"
"dichiarare uno stato di eccezione a maule e bíobio. 708 rapporto morto della situazione regionale nell&#39;area della salute http://bit.ly/apqora","7","3","0","146","25","0","1"
"rt @la_informacion: la NASA ritiene che il terremoto in Cile potrebbe aver spostato l&#39;asse terrestre http://bit.ly/cf54id","5","3","0","125","21","0","1"
"@ tvn24h aiutaci a premere duramente. ci sono dei saccheggi ora. http://pare.cl/manodura","2","3","1","88","14","0","1"
"rt @naxcho: peralillo richiede tende e coperte urgenti per 300 famiglie colpite","5","1","1","79","12","0","1"
"rt @charlymaiz: per capire facilmente e bene grafica su #terremotochile e possibili tsunami http://bit.ly/at3n6c","2","2","1","112","17","1","1"
"rt @jumastorga: quelli che vogliono trovare le persone scomparse","1","2","3","64","9","0","1"
"rt @felipefreakout: @stark si sente sparato da 10 di uccellino","2","1","3","62","10","0","1"
"rt @auraneurotica se qualcuno ha bisogno di viaggiare in Argentina urgentemente ci sono voli da lan. tutto il volo per Santiago è sospeso","6","5","3","138","22","0","1"
"rt @ atobarc: qualcuno che prende contatto con i marinai del talcahuano .. #busco a rodolfo esteban gonzalez gonzalez ... fa parte dell&#39;artiglieria-","6","5","2","152","22","1","1"
"nella costruzione di @ r_evolucion__ gli uffici funzionano come un giorno normale. in generale dà l&#39;impressione che Santiago non fosse così male","8","3","1","150","23","0","1"
"cnn in spagnolo sta già citando il fatto #terremotochile e cita twitter come fonte di informazioni","4","4","0","99","16","1","1"
"rt @cruzrojainforma: invito alla popolazione a donare il sangue per soddisfare la domanda degli ospedali nella rete sanitaria.","6","3","1","126","18","0","1"
"Aiuta i pompieri di conceq ad essere attaccati da criminali (#moteconhuesillo dal vivo su http://ustre.am/cug7)","5","3","0","111","18","0","1"
"onemi fornisce raccomandazioni per il ritorno al lavoro http://bit.ly/cts2pt #terremotochile # e10","6","2","0","98","14","2","1"
"@ecc185 sembra che fosse questa mattina presto http://noticias.radiopaz.pe/2010/02/japon-tambien-sufrio-un-terremoto-1.html","3","2","0","123","20","0","1"
"bachelet: c&#39;è un&#39;enorme quantità di danni di cui non conosciamo l&#39;esatta dimensione #terremotochile","5","3","1","113","18","1","1"
"cosa vuoi ?? I rapinatori stanno saccheggiando la stazione centrale. se tutte le forniture normali sono nella stazione centrale.","4","3","1","128","18","0","1"
"rt @mjosew: vescovo di Chillán chiede il coprifuoco &quot;urgente&quot; in quella città #terremotochile #chillan #rptw #chile","6","4","2","127","19","4","1"
"@copano qui in stgo tb le repliche sono lisce","2","2","0","45","9","0","1"
"@ camilasandoval_ Non posso nemmeno chiamare mio padre e dire loro che sto bene","2","4","2","79","13","0","1"
"rt @techoparachile: la registrazione dei volontari in tutte le regioni è stata chiusa momentaneamente","3","1","1","102","13","0","1"
"il leader del quartiere inglese è aperto e sta vendendo #temuco","2","3","0","64","10","1","1"
"rt @makeyself: @patoguelet è vero per il campino della valle del ponte? foto? // L&#39;ho appena sentito alla radio agricultur","5","5","2","127","20","0","1"
"rt Il governo @latercera decreta la catastrofe delle zone di Maule e Biobio dopo il terremoto http://twurl.nl/eewzsk","6","3","0","116","20","0","1"
"rt @carolafuentes: r. ortega cdte in capo del fach dice che erano pronti a distribuire il necessario dalle 5 del sabad","5","4","1","118","21","0","1"
"Ultime notizie da #terremotochile sulla televisione cilena http://bit.ly/cmdpdu","3","0","0","79","11","1","1"
"chiaro consegnerà da oggi 100 SMS nazionali gratuiti a qualsiasi azienda ai clienti prepagati delle regioni","4","2","1","108","16","0","1"
"@tvn_monicar, per favore, ho parlato di molte città del concepimento, ma potrebbero darmi informazioni sulla lota non è stato detto nulla","5","3","1","139","20","0","1"
"Ripeto quello strano rt @perucom: enormi luci sono registrate nel cielo durante il terremoto di magnitudo 8.8 (segue) http://tl.gd/ck7ln","5","3","2","136","23","0","1"
"i commercianti in concezione si difendono con i fucili a pompa.","4","1","1","63","11","0","1"
"google mette a disposizione un link per aiutare o collaborare con le vittime cilene nella loro homepage.","5","4","0","104","17","0","1"
"rt @elcartelpr: come aiutare le vittime del terremoto in Cile http://bit.ly/9svtja","5","1","0","82","14","0","1"
"rt @prensafutbol: ci sono persone su facebook che chiedono soldi per ricaricare i telefoni cellulari e chiamare i parenti. questa è truffa !! diffusione. #ay ...","7","6","5","162","23","1","1"
"@fuentesilva Ho bisogno di sapere di ninhue per favore ho appena scoperto che hanno appena preso l&#39;acqua ma la luce e il segnale è cellulare è nullo","6","7","0","154","27","0","1"
"@arambarra la distruzione è grande e per il momento è stato difficile fornire supporto ai più colpiti","3","5","0","104","15","0","1"
"rt @ deportes13cl: praticamente confermato il contenzioso tra colo e te per aiutare le vittime. http://deportes.13.cl/noticia ...","3","3","2","129","19","0","1"
"domani per aiutare il metro la valuta: d.","2","1","0","41","8","0","1"
"A quanto pare snif snif accendo la mia casa aora sono a scuola cercando di arrivare al di","2","5","1","89","18","0","1"
"rt @diegovb: @ ayudachile2 modulo @copano e elenco non ufficiale di persone che sono morte nel chil","6","2","1","99","16","0","1"
": / Mi vergogno del saccheggio che è stato fatto nel concepire persone ma senza imbarazzo coloro che prendono gli elettrodomestici.","4","4","4","132","18","0","1"
"rt @metrodesantiago: attenzione: la metropolitana opera normalmente in l1 e in parte in altre 3 righe maggiori informazioni in http://bit.ly/93tjln","7","1","1","147","23","0","1"
"rt @elmostrador: sos: la Camera di Commercio di Valparaíso manda 20 tonnellate di cibo a Iloca e curicó http://elmo.st/csxi5k","7","2","2","127","23","0","1"
"rt @geographile: rt @rodrigobno: non ci sono comunicazioni a santiago. la metropoli senza energia elettrica. È l&#39;incubo. bio-bio fuori ...","7","2","3","143","21","0","1"
"@fernandopaulsen è richiesta la famiglia smithoyarce e henriquez oyarce in hualpe","2","2","0","82","10","0","1"
"in mega la vicepresi delle acque andine afferma che non ci saranno tagli programmati per risolvere problemi","5","4","1","107","17","0","1"
"aeroporto internazionale Arturo Merino Benitez chiuso #terremotochile","4","0","0","69","7","1","1"
"pff un ramo dell&#39;esercito era sbagliato e non ha decretato il tsunami #fail http://bit.ly/d40izm","3","4","1","100","19","1","1"
"rt @cruzrojainforma: le donazioni di prodotti da bagno saranno costituite da sapone","5","1","1","83","12","0","1"
"rt @mgsubercaseaux: rt @la_segunda: annunciano la chiusura degli ospedali di Felix Bulnes e del pero a causa di danni strutturali. http://bit.ly/brodpo","7","2","3","151","24","0","1"
"rt @ tele13online: onemi consegna una nuova figura ufficiale: 723 morti dopo il terremoto: http://bit.ly/aqooos","5","2","1","111","17","0","1"
"buona parte della provvidenza in penombra. confidiamo nella luce del divino.","5","1","0","76","11","0","1"
"federazione di est. u. centrale. nutrire il cibo","4","1","0","48","8","0","1"
"@ tvn_mauricio e dove sono le forze di polizia che impediscono queste situazioni?","4","2","1","81","12","0","1"
"@biobiodeportes colonnello! Allerta un gruppo di circa 300 persone stanno assaltando con mitragliatrici militari in case militari.","6","2","0","130","17","0","1"
"@tvn_monicar monica non so come sia lunga la città della curiosità, non sappiamo nulla delle nostre famiglie!","3","4","1","111","17","0","1"
"@biobiobusco mio zio in penco dei suoi parenti in rancagua si chiama eugenio navarrete barrenechea vive mezzo isolato dalla stazione di polizia","8","2","1","143","22","0","1"
"rt @natitum: in @adnradio abilitiamo un telefono a lasciare messaggi di informazioni sulle persone: (2) 7262208","6","2","2","111","16","0","1"
"#terremotochile su channel13 sta mostrando il saccheggio accaduto la scorsa notte","3","3","0","81","11","1","1"
