@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"necesito informacion de la ruta stgo-conce @biobiodeportes @gustavohuerta @rodrigosepu #terremotochile #chile #terremotoenchile","8","2","1","127","13","3","1"
"rt:  se busca a tamara alarcón puschmann. desaparecida en concepcion","3","2","1","69","11","0","1"
"rt @fran_veloso_v: seguimos buscando a carlos veloso inostroza de cabañas albacora playa la sirena en #curanipe #buscapersonas","10","1","0","127","18","2","1"
"acabo de llegar a santiago. ruta rapel melipilla del terror. la familia y los amigos todo bien hasta ahora.","7","1","1","107","19","0","1"
"rt @reporteropop: muncipalidad de paine informa su situación y pide ayuda para 600 familias damnificadas http://post.ly/qggn","7","2","0","125","20","0","1"
"en el centro de stgo hay disturbios. ¿pueden confirmar si hay saqueos?","4","1","0","71","12","0","1"
"rt @elespectador: terremoto de chile deja 400 muerto","4","1","0","52","8","0","1"
"@saporotti tu hermana está bien? acá todos bien. no sé nada de la dani cabello avísame cualquier cosa.","3","2","2","106","19","0","1"
"consulado de chile en valencia: 0241-8575263 | consulado de chile en pto ordaz: 0286-9614556 | consulado de chile en mcbo: 0261-7430460","11","0","0","135","22","0","1"
"difunden lista de colombianos sobrevivientes tras terremoto en chile http://todanoticia.com/7366/","4","0","0","97","13","0","1"
"@tvn24h favor los periodistas que se encuentran en concepcion intenten sobrevolar el golfo de arauc","5","4","2","99","15","0","1"
"xfavor alguien d chile q pueda llamar a estos nrs y avisar x aquí como estan: 98708665 alfred","4","3","3","94","18","0","1"
"@tvn24hfavor informacion sobre penco esta en bahia y no hay informacion","5","0","0","71","11","0","1"
"@srmolina2010 acabo de verla. ayer tb vi rt que partían diciendo 'junten agua' ninguno fue cierto. eso es ser mala gente y sembrar pánico.","4","5","2","140","26","0","1"
"rt @tuitertonchile: recuerden las cuentas oficial @gobiernodechil","4","1","0","65","7","0","1"
"www.twitpic.com/1631id - mar se retiro 200 metros en las costas de lima perÚ luego de terremoto en chile. #rptw #fuerzachile","10","2","1","125","22","2","1"
"#terremotochile mañana en el colegio seminario pontificio menor en padre errazuriz 700","3","0","0","87","13","1","1"
"rt @el_universal_mx: terremoto en #chile llega a 214 los muertos  http://bit.ly/dafbjs","5","1","0","86","14","1","1"
"@tvn_mauricio en que pagina puedo ver los lugares mas impactados por el sism","3","2","1","76","13","0","1"
"@biobiodeportes estoy ubicando a flor mendez pinto encontraban en concepcion o talcahuano  paulina azocar los busc","6","4","0","114","16","0","1"
"aumentan a 795 los muertos en chile. http://bit.ly/98abbp","2","1","0","57","11","0","1"
"rt @alegunsche: como y donde ayudar (publicacion con toda la info actualizada) @tvn_mauricio #terremotochile #24h #rptw http://bit.ly/d7jyc7","10","1","1","140","20","3","1"
"rt @rnbicentenario: #chileayudachile necesitamos alimentos+ ropa + voluntarios mas info en: http://tinyurl.com/chileayudachile #terremot ...","5","2","0","140","15","2","1"
"entrevista exclusiva con un testigo del terremoto chileno http://bit.ly/dljfxd","3","0","0","78","12","0","1"
"rt @tvstargirl: @snscafe chillán está sin comunicación me dijo una amiga que tiene familia allá y está intentando desde el terremoto","5","4","3","137","23","0","1"
"rt @paz_pena: centro de temuco después del terremoto http://www.facebook.com/album.php?aid=56074&id=1151630295&ref=nf","6","0","0","118","21","0","1"
"rt @huichalaf: confirman detención de persona que hacía llamado de tsunami en viña/valpo #terremotochile","6","3","1","107","18","1","1"
"rt @gonzalotorres: rt @fabiuzz porfa rt @karengzman :busco a luis gzman en chile mi hermano no tengo ninguna comunicacion con el y nadie ...","9","4","2","140","23","0","1"
"@indiferencia @cnagency: cobertura en vivo del terremoto de chile por ustream: http://bit.ly/bnjhzj // lo estoy viendo ahora.","7","1","1","125","19","0","1"
"quieres ayudar...deja tus donaciones en el municipio de penhalole","4","2","0","65","10","0","1"
"rt @biobio: para quienes lo consultaban: el 5 de abril vuelve a clases la universidad de concepción","7","1","2","100","18","0","1"
"estan saqueando el lider express de manuel montt con 11 de septiembre d:","5","2","0","72","13","0","1"
"rt @edalgomezn  rt @jumastorga: a partir de las 5 de la tarde se efectuarán los funerales masivos de las víctimas de la región del maule","8","2","1","139","28","0","1"
"rt @carolinamillan: como hacen toque de queda en conce las personas que quedaron sin techo?// el albergues o algo asi??","8","3","2","119","20","0","1"
"están trabajando para restablecer comunicaciones #terremotochile (bachelet)","4","2","0","76","8","1","1"
"@tvn_mauricio revisar noticias minuto a minuto en http://blog.budowebs.net","4","1","0","74","11","0","1"
"el terremoto dejo la embarrada kiero saber como estan las cosas en osorno ojala alguien pueda darme datos","5","4","1","105","18","0","1"
"les recomiendo una lectura a esta pág: /www.rescate.com. que hacer ante","2","2","1","72","14","0","1"
"rt @josemanuelr: #caracha rt @marycertad: @areset4ll: el terremoto en chile cambió el eje de la tierra acortando el día http://bit.ly/ah ...","10","3","0","142","24","1","1"
"@tvn_mauricio se busca informacion de calos molina y maria pilar rojo de arauco llamar al 053731284 urgente","6","3","1","107","17","0","1"
"el municipio esta realizando un catastro para cuantificar daños y saber como y de que forma ayudar #angol #terremotochile","6","5","0","122","20","2","1"
"27 camiones aljibe","1","1","0","18","3","0","1"
"necesito tener noticias sobre antonio gonzalez (toño","3","2","0","53","8","0","1"
"@scisterna concepción bajo control http://bit.ly/c10lj5 (vía @adnradio)/ojalá sea ciert","4","0","0","90","15","0","1"
"suministro electrico para pedro de valdivia temuco","3","0","0","50","7","0","1"
"rt @cruzrojainforma: aclaracion: no hemos convocado voluntarios para hoy 1 de marz","4","1","0","82","12","0","1"
"@tele13online alguna noticia de chiguayante y hualqui?","2","1","0","54","7","0","1"
"rt @mundoperasso: ya nos parecia extrano: la entrada a concepcion esta cerrada hasta el mediodia y los autos y camiones esperan en fila  ...","9","1","1","140","23","0","1"
"patricia avilez martinez comunica a sus familiares en curicó que se encuentra bien. (radio nuevo mundo) #lota","5","3","1","110","17","1","1"
"rt @paolomeneguzzi: http://twitpic.com/1634ne - fuerza chile- dejanos saber si has visto a estas dos chicas; perdidas desde el terremoto.","6","1","0","137","21","0","1"
"rt @tvn_mauricio: rt @movistarchile hoy hasta las 23:59 las llamadas de larga distancia nacional (red fija) serán grati","6","1","0","120","20","0","1"
"rt @pencoaldia: cristina herrera penco necesita medicamentos para hijo epiléptico.  llevarlos a municipalidad de penco.","9","1","0","120","16","0","1"
"rt @pein_sama25: rt @yosoyallendista: retuiteen los teléfonos de emergencia en chile 568 1290 / 568 1295 #terremotochile (via @cristocal18)","11","1","0","140","19","1","1"
"rt @tvn_mauricio: 'habrá severidad necesaria (..) todo el rigor de la ley' para personas vinculadas a asaltos y/o saqueo","8","0","0","121","19","0","1"
"rt @marcelojorquera: la u de valpo y la feuv están realizando catastro de alumnos afectados para lo cual se habilitó el siguiente número ...","6","2","2","143","25","0","1"
"rt @barbaragallardo: aca seguimos listos y dispuestos. recuerde que haremos una recogida de donaciones hoy si es que no puede movilizars ...","6","3","0","140","21","0","1"
"rt @chinistico: lo de hosp de talca es mentira. ni que los enfermos se  cuidaron solos. paren de inventar estupideces. #terremotochile","7","3","1","134","21","1","1"
"aqui http://tinyurl.com/yjzoy68 varios portales en donde requieren ayuda y buscan voluntarios (via @educacion2020)","4","3","1","114","16","0","1"
"www.reportwitteros.cl #rptw busco valentina valedebenito de 8 años. #penco. los padres están desesperados!!!!","7","0","0","111","17","2","1"
"en mendoza cinco replicas...fuck qiero saber como esta mi amiga :|","4","2","0","66","11","0","1"
"rt @cruzrojainforma: aclaramos: cruz roja no esta solicitando voluntarios para trabajar en esta emergencia.","5","3","0","107","14","0","1"
"rt @cruzrojainforma: reúna agua en tinas y otros recipiente","4","1","0","60","10","0","1"
"rt @potq: rt: @mpaau ong asosida recibe bidones de agua y alimentos no perecibles hasta las 22 hrs en bilbao 735 #temuco @nadaseralomism ...","12","1","0","140","23","1","1"
"rt @giordanoluna: para estar atento a informaciones  y así evitar  rumores sintonice cooperativa (93.3 fm) o radio bío bío","7","2","1","125","22","0","1"
"fuerte sismo y corto de uno 4° ahora en curico @tvn_mauricio #rptw @halconmatinal","4","0","1","82","13","1","1"
"@tvn_mauricio den noticias de coronel y de que forma ayudar en forma voluntaria necesito ubicar a mi hna maria de los angeles soza gonzalez","5","6","0","139","24","0","1"
"rt @fcoel rt @earcos: woooow!! foto de grieta causada por el terremoto http://twitpic.com/15o1fc /vía @mezvan","7","2","0","110","19","0","1"
"@tvn24h llegó informacion via facebook que en los hospitales se necesitan donaciones de sangr","3","3","2","94","14","0","1"
"rt @donchere: contacto valentina ramon cruz #388 Ñuñoa fono: 7163394. viajan a constitución y ofrecen llevar donaciones a familiares.","11","5","0","136","21","1","1"
"rt @biobiodeportes: enfrentamientos armados en la octava región durante la noche de toque de queda...","6","0","0","102","16","0","1"
"rt @littlefru: en chovellen sólo se calló la casa de la sra. olga y no hay fallecidos!!! pueden estar tranquilos #peuño #curanipe","8","3","1","132","24","2","1"
"rt @guidoarce: @panchosagredo las llamadas de movístar desde el extranjeros también son gratis","4","1","0","96","15","0","1"
"rt http://www.diariouno.com.ar/ http://www.losandes.com.ar/ y http://www.mdzol.com/ noticias del terremoto en argentina","4","0","0","119","21","0","1"
"rt @estela_or: #aviso #rptw busco a manuel felipe pardo bustamante estaba sta cruz caminando a sn frndo hace 2 dias porfa info a 9614618 ...","11","3","1","140","24","2","1"
"necesito info de nacimiento y rengo","3","1","0","35","6","0","1"
"rt @tele13online: #buscapersonas ponemos a su disposición www.13.cl/buscapersonasfoto y www.13.cl/buscapersonasvideo. envíanos material  ...","7","1","0","142","20","1","1"
"@reportwiteros busco a manuel alejandro padilla gonzales en coronel #rptw","5","1","0","73","10","1","1"
"requiero información sobre lorenzo elortegui. estaba en pelluhue. favor rt","7","0","0","75","11","0","1"
"estoy desesperado por mi amigo wn..necesito info de esteban ortiz chandia de #talca porfa si alguien sabe algo twiteeme","3","5","2","119","20","1","1"
"minsal publica tercer reporte sobre situación de red asistencial en el país:http://url4.eu/1wyla  #chile #terremotochile","8","1","0","122","20","2","1"
"@aletastets oye tu te podrias comunicar con alguien en chile es un numero celular?","3","2","2","82","14","0","1"
"rt @paula_acuna: @fernandopaulsen en la costa de la ix region estÁ todo devastado y a nadie parece importarle...no hay cobertura ni much ...","3","1","2","141","23","0","1"
"rt @turbuschile: actualizado: se normalizan servicios de buses a las zonas norte y centro de chile http://alturl.com/hk3i","8","1","1","121","20","0","1"
"favor difundir: jumbos abiertos en santiago #terremotochile http://twitpic.com/15uqcn","4","1","0","85","11","1","1"
"@cnnchile por favor: noticias de los angeles! no hay comunicación desde el terremot","4","0","0","84","14","0","1"
"#talcahuano #talcahuano #buscapersonas  buscamos urgente a cristopher pastén núñez en talcahuano. llamar a iquique al 057 427902","7","3","0","131","19","3","1"
"fuentes sobre el terremoto en chile http://bit.ly/auedsj","3","0","0","56","10","0","1"
"grupos armados y pdi chilena se enfrentan tras intentos de saqueo en san pedro de la pa","6","1","1","87","17","0","1"
"@josenidquintero terra captó el temblor en viña. http://mundospotproducciones.blogspot.com/2010/03/shakira-preocupada-por-chile.html","3","3","0","134","19","0","1"
"despertandome y viendo a chile en los temas mas hablados =s....primero haiti luego chile. 78 muertos hasta ahora","3","3","0","112","19","0","1"
"el edificio que esta en terra.cl con el titular 'ciudad empresarial colapsa ante terremoto' era donde estaba mi agencia : (","6","2","3","123","20","0","1"
"( #chile - chile ) fuerte replica en este momento en santiago!!!!!","6","0","0","66","9","1","1"
"en vivo: ministro del interior recomienda permanecer en sus casas: numerosos cortes en carretera","6","2","0","96","14","0","1"
"evo morales donará la mitad de su sueldo para los damnificados de chile y haití. http://www.latercera.com/contenido/678_230330_9.shtml","7","1","0","136","22","0","1"
"si alguien tiene informacion de chiguayante por favor","2","1","1","53","8","0","1"
"rt @chubaskin: rt @katisbanned: movistar cargo $1.500 a los clientes prepagos en las zonas de catástrofe favor difundir vía @snscafe","7","2","1","134","23","0","1"
"rt @roycampos: rt @diegovivas: utilicen el hashtag #terremotochile para recolectar toda la información que posean. por favor.","8","3","1","126","18","1","1"
"@simonhodges #terremotochile fue 8.8 en el epicentr","2","2","0","51","8","1","1"
"rt @ivanhuman: cuidado sobre avisos de comida gratis algunas son falsas es para que salgan de sus casas y les roben lo escuche en tele13 ...","6","3","2","140","25","0","1"
"rt @noticiasvenezue se confirman 3157 muertes hasta ahora por el viceministro del interior chileno #terremotochile &gt;pinche chavez mentiroso","9","2","1","142","19","1","1"
"rt @carolafuentes: atenciòn: llaman de isla mocha para decir que estan todos bie","4","2","2","81","14","0","1"
"rt @mendezpaul: rt @eluniversal: eeuu está listo para ayudar a chile después de sismo - http://bit.ly/agp06o #terremotochile","8","1","0","126","20","1","1"
"#e10 com puedo subir fotos del regional de temuco.. por cierto gran parte de su estructura debera ser derribad","5","3","1","110","19","1","1"
"@copano se busca a ana maria escobar sanhueza y daniel escobar sanhueza en concepcio","4","4","1","84","14","0","1"
"rt @tele13online: confirman sismos en japón y filipinas grado 5.2 en escala de richter.","6","2","0","88","16","0","1"
"hoy en la mañana tuvimos noticias de san fabian; no hay energia electric","4","2","0","73","14","0","1"
